,campaign_id,campaign_name,start_date,end_date,channel,impressions,clicks,spend,conversions,active,campaign_tag,season
688,CMP-00689,Q1_Launch_CMP-00689,2023-06-26,2023-06-28,Google Ads,94714,1274,12816,163.0,False,GO,Launch
689,CMP-00690,Q2_BlackFriday_CMP-00690,2023-05-29,2023-06-09,Facebook,95246,1854,179443,278.0,False,FA,BlackFriday
690,CMP-00691,Q3_BlackFriday_CMP-00691,2024-01-01,2024-01-18,Email,16485,647,44201,111.0,False,EM,BlackFriday
691,CMP-00692,Q4_Winter_CMP-00692,2023-08-15,2023-09-14,Instagram,45482,1452,96806,129.0,True,IN,Winter
692,CMP-00693,Q2_Winter_CMP-00693,2023-04-20,2023-05-18,,87188,1318,19403,124.0,False,XX,Winter
693,CMP-00694,Q2_Summer_CMP-00694,2023-10-15,2023-11-14,Google Ads,5748,260,4713,13.0,False,GO,Summer
694,CMP-00695,Q2_Summer_CMP-00695,2023-11-12,2023-11-17,Instagram,87769,2258,380649,439.0,True,IN,Summer
695,CMP-00696,Q1_Winter_CMP-00696,2023-01-26,2023-02-15,,10435,449,31954,84.0,True,XX,Winter
696,CMP-00697,Q4_BlackFriday_CMP-00697,2023-11-23,2023-12-04,Google Ads,4709,195,25708,32.0,True,INVALID,BlackFriday
697,CMP-00698,Q1_Winter_CMP-00698,2023-06-19,2023-07-07,TikTok,31355,1096,72159,67.0,False,TI,Winter
698,CMP-00699,Q1_BlackFriday_CMP-00699,2023-12-03,2024-01-02,TikTok,56771,1690,95982,197.0,True,TI,BlackFriday
699,CMP-00700,Q3_Summer_CMP-00700,2023-10-09,2023-11-05,Email,58799,2891,429192,188.0,True,EM,Summer
700,CMP-00701,Q3_Summer_CMP-00701,2023-12-01,2023-12-25,Facebook,14116,223,29051,11.0,False,FA,Summer
701,CMP-00702,Q2_BlackFriday_CMP-00702,2023-09-02,2023-09-08,Email,26470,1032,64297,146.0,False,EM,BlackFriday
702,CMP-00703,Q1_Summer_CMP-00703,2023-05-28,2023-06-25,Facebook,43344,764,42204,148.0,False,FA,Summer
703,CMP-00704,Q4_Summer_CMP-00704,2023-02-15,2023-03-13,Instagram,43918,1033,205013,,False,INVALID,Summer
704,CMP-00705,Q1_Winter_CMP-00705,2023-01-20,2023-02-08,Insta_gram,53224,1189,64804,183.0,False,IN,Winter
705,CMP-00706,Q2_BlackFriday_CMP-00706,2023-04-01,2023-05-01,Email,40298,1929,225074,124.0,True,EM,BlackFriday
706,CMP-00707,Q3_Launch_CMP-00707,2023-07-23,2023-08-19,Google Ads,81219,3954,49699,360.0,True,GO,Launch
707,CMP-00708,Q1_Launch_CMP-00708,2023-05-29,2023-06-24,Google Ads,62629,1084,7327,106.0,False,GO,Launch
708,CMP-00709,Q3_Winter_CMP-00709,2023-10-18,2023-10-25,Email,67040,729,54937,119.0,True,EM,Winter
709,CMP-00710,Q1_BlackFriday_CMP-00710,2023-06-21,2023-07-18,Email,29016,1125,115617,191.0,True,EM,BlackFriday
710,CMP-00711,Q3_BlackFriday_CMP-00711,2023-10-06,2023-10-29,TikTok,24960,666,109391,71.0,True,TI,BlackFriday
711,CMP-00712,Q4_BlackFriday_CMP-00712,2023-03-10,2023-03-23,TikTok,34591,468,58997,52.0,False,TI,BlackFriday
712,CMP-00713,Q4_BlackFriday_CMP-00713,2023-04-09,2023-04-12,Instagram,83848,3131,456141,177.0,True,IN,BlackFriday
713,CMP-00714,Q1_Winter_CMP-00714,2023-08-23,2023-09-19,,68641,2183,431745,203.0,True,INVALID,Winter
714,CMP-00715,Q3_Summer_CMP-00715,2023-01-08,2023-01-22,TikTok,37395,1840,30397,216.0,False,TI,Summer
715,CMP-00716,Q3_Winter_CMP-00716,2023-10-18,2023-11-16,TikTok,23700,452,5205,30.0,False,TI,Winter
716,CMP-00717,Q1_Summer_CMP-00717,2023-11-09,2023-11-13,Email,35620,931,108896,109.0,True,INVALID,Summer
717,CMP-00718,Q2_BlackFriday_CMP-00718,2023-08-07,2023-09-06,Google Ads,21559,683,97543,121.0,False,GO,BlackFriday
718,CMP-00719,Q3_Winter_CMP-00719,2023-09-12,2023-12-27,Instagram,94045,3918,586935,537.0,False,IN,Winter
719,CMP-00720,Q4_Summer_CMP-00720,2023-03-13,2023-03-15,TikTok,94396,3016,377322,,False,TI,Summer
720,CMP-00721,Q2_Launch_CMP-00721,2023-01-04,2023-01-21,,62642,2162,317228,170.0,False,XX,Launch
721,CMP-00722,Q1_Summer_CMP-00722,2023-05-17,2023-05-21,Google Ads,77539,1476,7901,178.0,True,GO,Summer
722,CMP-00723,Q2_Launch_CMP-00723,2023-10-21,2023-11-09,TikTok,22732,997,11410,103.0,True,TI,Launch
723,CMP-00724,Q1_Summer_CMP-00724,2023-12-01,2023-12-02,Google Ads,92362,2507,230245,260.0,True,GO,Summer
724,CMP-00725,Q4_Launch_CMP-00725,2023-12-08,2023-12-17,TikTok,31354,490,33994,63.0,False,TI,Launch
725,CMP-00726,Q3_BlackFriday_CMP-00726,2023-07-27,2023-08-26,TikTok,14843,542,35193,74.0,False,TI,BlackFriday
726,CMP-00727,Q2_BlackFriday_CMP-00727,2023-12-27,2024-01-14,Google Ads,72726,1355,190349,229.0,False,GO,BlackFriday
727,CMP-00728,Q2_BlackFriday_CMP-00728,2023-11-24,2023-12-16,TikTok,18640,259,33292,26.0,True,TI,BlackFriday
728,CMP-00729,Q2_BlackFriday_CMP-00729,2023-11-11,2023-11-17,TikTok,53528,2380,20953,406.0,False,TI,BlackFriday
729,CMP-00730,Q2_Launch_CMP-00730,2023-09-02,2023-09-26,Email,39413,1119,134999,112.0,True,INVALID,Launch
730,CMP-00731,Q3_Summer_CMP-00731,2023-11-07,2023-11-15,Facebook,53638,2143,265378,124.0,False,FA,Summer
731,CMP-00732,Q2_Launch_CMP-00732,2023-08-30,2023-09-21,Facebook,53736,1161,92011,154.0,True,FA,Launch
732,CMP-00733,Q4_BlackFriday_CMP-00733,2023-04-22,2023-05-15,Instagram,69866,2897,428217,400.0,False,IN,BlackFriday
733,CMP-00734,Q1_BlackFriday_CMP-00734,2023-11-02,2023-12-02,Google Ads,20087,290,4847,55.0,False,GO,BlackFriday
734,CMP-00735,Q1_BlackFriday_CMP-00735,2023-08-17,2023-08-28,Email,42430,1028,173444,163.0,True,EM,BlackFriday
735,CMP-00736,Q4_Winter_CMP-00736,2023-10-16,2023-11-01,Facebook,25504,1252,175744,234.0,False,FA,Winter
736,CMP-00737,Q4_Launch_CMP-00737,2023-09-16,2023-09-20,Email,8114,338,4284,62.0,False,INVALID,Launch
737,CMP-00738,Q2_Winter_CMP-00738,2023-03-26,2023-04-06,Google Ads,79859,2387,141194,335.0,False,GO,Winter
738,CMP-00739,Q2_Launch_CMP-00739,2023-03-01,2023-03-25,Google Ads,11975,282,26275,36.0,True,GO,Launch
739,CMP-00740,Q2_BlackFriday_CMP-00740,2023-08-09,2023-10-05,Email,12023,539,34491,72.0,False,E-,BlackFriday
740,CMP-00741,Q3_BlackFriday_CMP-00741,2023-09-19,2023-10-15,Instagram,22447,713,138731,140.0,False,IN,BlackFriday
741,CMP-00742,Q3_Summer_CMP-00742,2023-03-09,2023-03-21,Email,91469,3689,259197,612.0,False,EM,Summer
742,CMP-00743,Q1_Launch_CMP-00743,2023-01-30,2023-02-17,Google Ads,24959,1002,72912,66.0,True,GO,Launch
743,CMP-00744,Q4_Winter_CMP-00744,2023-06-07,2023-07-07,Instagram,67203,720,132074,120.0,False,IN,Winter
744,CMP-00745,Q4_Winter_CMP-00745,2023-01-02,2023-01-15,Email,30703,462,88514,34.0,False,EM,Winter
745,CMP-00746,Q2_Launch_CMP-00746,2023-01-24,2023-02-10,Google Ads,10337,376,61993,44.0,False,GO,Launch
746,CMP-00747,Q1_Winter_CMP-00747,2023-10-05,2023-10-27,Facebook,47427,780,39632,63.0,True,FA,Winter
747,CMP-00748,Q1_Launch_CMP-00748,2023-02-05,2023-03-04,TikTok,62529,1264,63455,193.0,False,TI,Launch
748,CMP-00749,Q3_Launch_CMP-00749,2023-05-27,2023-06-09,Google Ads,85665,4100,437532,744.0,True,GO,Launch
749,CMP-00750,Q1_Winter_CMP-00750,2023-11-25,2023-12-03,TikTok,32921,1066,76229,99.0,False,TI,Winter
750,CMP-00751,Q1_Launch_CMP-00751,2023-08-04,2023-08-23,Google Ads,34307,1373,72437,85.0,True,GO,Launch
751,CMP-00752,Q1_Winter_CMP-00752,2023-08-18,2023-08-30,Google Ads,28355,916,109563,86.0,True,GO,Winter
752,CMP-00753,Q1_Winter_CMP-00753,2023-12-07,2024-01-06,TikTok,5835,187,35803,28.0,True,TI,Winter
753,CMP-00754,Q4_Launch_CMP-00754,2023-12-05,2023-12-19,Google Ads,21159,291,28685,28.0,False,INVALID,Launch
754,CMP-00755,Q3_Winter_CMP-00755,2023-06-28,2023-07-21,TikTok,48605,1154,172143,105.0,False,TI,Winter
755,CMP-00756,Q4_Winter_CMP-00756,2023-07-21,2023-08-15,Instagram,39088,832,122999,64.0,False,IN,Winter
756,CMP-00757,Q3_Summer_CMP-00757,2023-04-25,2023-04-29,TikTok,79752,2043,179093,254.0,False,TI,Summer
757,CMP-00758,Q3_BlackFriday_CMP-00758,2023-06-02,2023-06-10,Instagram,56284,2360,348251,215.0,False,IN,BlackFriday
758,CMP-00759,Q1_Summer_CMP-00759,2023-08-06,2023-08-27,Insta_gram,58043,1443,11811,230.0,False,IN,Summer
759,CMP-00760,Q1_BlackFriday_CMP-00760,2023-05-07,2023-05-28,,36547,1025,70009,,True,XX,BlackFriday
760,CMP-00761,Q4_Launch_CMP-00761,2023-04-07,2023-04-22,TikTok,98007,2537,393761,379.0,False,INVALID,Launch
761,CMP-00762,Q4_Launch_CMP-00762,2023-02-27,2023-03-04,TikTok,83844,1151,77136,98.0,True,TI,Launch
762,CMP-00763,Q3_Launch_CMP-00763,2023-12-05,2024-01-01,Google Ads,28532,788,157235,97.0,False,GO,Launch
763,CMP-00764,Q2_Winter_CMP-00764,2023-01-09,2023-09-24,Email,35349,630,48836,58.0,False,INVALID,Winter
764,CMP-00765,Q1_Winter_CMP-00765,2023-01-11,2023-11-30,TikTok,46445,811,112827,128.0,False,TI,Winter
765,CMP-00766,Q1_BlackFriday_CMP-00766,2023-11-03,2023-11-28,Instagram,6713,92,10277,17.0,False,IN,BlackFriday
766,CMP-00767,Q4_Launch_CMP-00767,2023-05-06,2023-05-13,Facebook,57178,1387,95645,,True,FA,Launch
767,CMP-00768,Q3_Launch_CMP-00768,2023-04-30,2023-05-23,Google Ads,50407,2031,110033,279.0,False,GO,Launch
768,CMP-00769,Q2_BlackFriday_CMP-00769,2023-01-29,2023-01-30,Instagram,71340,1502,215402,,False,IN,BlackFriday
769,CMP-00770,Q1_Winter_CMP-00770,2023-04-30,2023-05-29,Google Ads,51990,1169,199915,201.0,True,INVALID,Winter
770,CMP-00771,Q3_Launch_CMP-00771,2023-06-13,2023-07-09,Email,76672,2737,48254,417.0,True,EM,Launch
771,CMP-00772,Q3_Summer_CMP-00772,2023-06-14,2023-07-01,Facebook,66545,1186,145175,91.0,False,FA,Summer
772,CMP-00773,Q4_BlackFriday_CMP-00773,2023-12-05,2023-12-31,Email,85791,3935,655643,681.0,True,EM,BlackFriday
773,CMP-00774,Q3_Launch_CMP-00774,2023-05-21,2023-05-25,Facebook,59141,1821,274838,208.0,False,FA,Launch
774,CMP-00775,Q3_Winter_CMP-00775,2023-10-30,2023-11-15,TikTok,24793,691,109619,54.0,False,TI,Winter
775,CMP-00776,Q2_Summer_CMP-00776,2023-11-17,2023-11-22,Google Ads,57570,1860,230435,171.0,True,GO,Summer
776,CMP-00777,Q2_Launch_CMP-00777,2023-01-25,2023-02-24,Facebook,96084,1598,231729,144.0,True,FA,Launch
777,CMP-00778,Q3_BlackFriday_CMP-00778,2023-12-10,2023-12-13,Email,38892,1343,229423,,False,EM,BlackFriday
778,CMP-00779,Q1_BlackFriday_CMP-00779,2023-12-23,2024-01-15,Facebook,2015,49,5374,4.0,False,FA,BlackFriday
779,CMP-00780,Q3_Winter_CMP-00780,2023-07-12,2023-07-22,Insta_gram,62813,2882,492525,197.0,True,IN,Winter
780,CMP-00781,Q1_BlackFriday_CMP-00781,2023-05-04,2023-05-12,,28712,481,66764,32.0,True,XX,BlackFriday
781,CMP-00782,Q3_Launch_CMP-00782,2023-12-29,2024-01-23,TikTok,9415,285,21342,39.0,True,TI,Launch
782,CMP-00783,Q4_Winter_CMP-00783,2023-01-30,2023-02-12,Google Ads,63292,2147,11530,343.0,False,GO,Winter
783,CMP-00784,Q2_BlackFriday_CMP-00784,2023-10-13,2023-10-23,Facebook,24833,281,2934,27.0,False,FA,BlackFriday
784,CMP-00785,Q3_Summer_CMP-00785,2023-05-11,2023-06-07,Facebook,5158,126,16633,6.0,False,FA,Summer
785,CMP-00786,Q2_BlackFriday_CMP-00786,2023-08-19,2023-08-26,TikTok,63680,2502,440285,172.0,True,TI,BlackFriday
786,CMP-00787,Q2_Summer_CMP-00787,2023-08-04,2023-09-03,Email,21309,912,6304,170.0,False,EM,Summer
787,CMP-00788,Q2_Winter_CMP-00788,2023-07-13,2023-08-03,Facebook,7970,179,30436,22.0,True,FA,Winter
788,CMP-00789,Q1_Summer_CMP-00789,2023-02-07,2023-02-11,Google Ads,73474,3081,55289,363.0,True,GO,Summer
789,CMP-00790,Q2_Summer_CMP-00790,2023-12-10,2024-01-06,Facebook,87704,4272,820312,237.0,False,FA,Summer
790,CMP-00791,Q4_Summer_CMP-00791,2023-06-20,2023-06-27,Email,47540,2104,373963,335.0,False,EM,Summer
791,CMP-00792,Q3_Winter_CMP-00792,2023-04-19,2023-04-20,TikTok,21384,314,62397,40.0,False,TI,Winter
792,CMP-00793,Q3_Launch_CMP-00793,2023-03-02,2023-03-03,Google Ads,19017,752,119587,60.0,False,GO,Launch
793,CMP-00794,Q4_Winter_CMP-00794,2023-05-05,2023-05-06,TikTok,76880,1751,29367,116.0,True,TI,Winter
794,CMP-00795,Q4_BlackFriday_CMP-00795,2023-07-23,2023-08-02,Instagram,9702,480,95598,51.0,False,IN,BlackFriday
795,CMP-00796,Q1_Summer_CMP-00796,2023-05-25,2023-05-29,TikTok,1384,40,5633,7.0,False,TI,Summer
796,CMP-00797,Q4_Launch_CMP-00797,2023-07-03,2023-07-10,Instagram,1404,20,1924,3.0,True,IN,Launch
797,CMP-00798,Q4_BlackFriday_CMP-00798,2023-09-12,2023-09-18,TikTok,41943,1636,28733,229.0,True,TI,BlackFriday
798,CMP-00799,Q1_Winter_CMP-00799,2023-08-29,2023-09-25,Google Ads,48926,1121,159376,178.0,True,GO,Winter
799,CMP-00800,Q3_Summer_CMP-00800,2023-04-15,2023-05-10,Email,30189,1505,206455,101.0,False,EM,Summer
800,CMP-00801,Q3_Summer_CMP-00801,2023-10-16,2023-11-07,Facebook,13763,677,59607,93.0,True,FA,Summer
801,CMP-00802,Q2_Summer_CMP-00802,2023-01-09,2023-01-12,Email,19384,702,114742,105.0,True,EM,Summer
802,CMP-00803,Q3_Winter_CMP-00803,2023-10-24,2023-11-23,TikTok,61100,928,57768,74.0,True,TI,Winter
803,CMP-00804,Q3_BlackFriday_CMP-00804,2023-04-11,2023-05-11,TikTok,99142,3715,700809,676.0,True,INVALID,BlackFriday
804,CMP-00805,Q4_Summer_CMP-00805,2023-05-06,2023-06-05,,10860,149,14732,11.0,False,XX,Summer
805,CMP-00806,Q3_Summer_CMP-00806,2023-12-17,2023-12-21,TikTok,81642,912,6308,88.0,True,INVALID,Summer
806,CMP-00807,Q4_Summer_CMP-00807,2023-09-08,2023-09-22,Email,51612,2215,257726,316.0,False,INVALID,Summer
807,CMP-00808,Q3_Winter_CMP-00808,2023-09-09,2023-09-21,TikTok,24574,451,25423,65.0,True,TI,Winter
808,CMP-00809,Q1_Summer_CMP-00809,2023-06-30,2023-07-22,Email,24524,617,94212,95.0,True,EM,Summer
809,CMP-00810,Q2_Winter_CMP-00810,2023-09-08,2023-09-21,,70172,3434,636684,229.0,True,XX,Winter
810,CMP-00811,Q4_Winter_CMP-00811,2023-11-25,2023-11-26,Instagram,11916,279,48989,,False,INVALID,Winter
811,CMP-00812,Q2_BlackFriday_CMP-00812,2023-02-08,2023-03-03,Email,5809,126,8707,16.0,True,EM,BlackFriday
812,CMP-00813,Q4_Winter_CMP-00813,2023-01-04,2023-01-24,Email,33201,1551,106927,187.0,True,EM,Winter
813,CMP-00814,Q4_Winter_CMP-00814,2023-04-29,2023-05-09,TikTok,54330,783,134688,154.0,False,TI,Winter
814,CMP-00815,Q4_BlackFriday_CMP-00815,2023-03-19,2023-03-30,TikTok,14456,583,109976,93.0,False,TI,BlackFriday
815,CMP-00816,Q2_Winter_CMP-00816,2023-09-16,2023-09-29,Instagram,57397,2842,338484,192.0,False,IN,Winter
816,CMP-00817,Q1_Winter_CMP-00817,2023-11-23,2023-12-05,Google Ads,39765,1831,228592,299.0,False,GO,Winter
817,CMP-00818,Q1_Launch_CMP-00818,2023-09-05,2023-10-05,Email,35816,1291,-126181,82.0,True,EM,Launch
818,CMP-00819,Q1_Launch_CMP-00819,2023-09-30,2023-10-10,Email,46106,1040,191505,56.0,False,E-,Launch
819,CMP-00820,Q2_Winter_CMP-00820,2023-09-29,2023-10-13,Facebook,54932,1108,162583,122.0,False,FA,Winter
820,CMP-00821,Q1_Launch_CMP-00821,2023-05-27,2023-06-16,Email,18100,774,72166,154.0,False,EM,Launch
821,CMP-00822,Q3_Launch_CMP-00822,2023-12-24,2024-01-12,TikTok,58091,2625,248896,200.0,False,TI,Launch
822,CMP-00823,Q2_BlackFriday_CMP-00823,2023-04-02,2023-05-02,TikTok,22949,711,130596,107.0,True,TI,BlackFriday
823,CMP-00824,Q4_Winter_CMP-00824,2023-03-18,2023-04-03,Email,71080,1405,73123,106.0,False,EM,Winter
824,CMP-00825,Q3_Winter_CMP-00825,2023-05-10,2023-05-31,Google Ads,38744,562,55306,89.0,False,GO,Winter
825,CMP-00826,Q3_Launch_CMP-00826,2023-07-23,2023-08-12,Facebook,46543,627,83487,78.0,True,FA,Launch
826,CMP-00827,Q4_Launch_CMP-00827,2023-07-27,2023-08-15,Facebook,93193,3612,260904,549.0,False,FA,Launch
827,CMP-00828,Q3_Launch_CMP-00828,2023-12-23,2023-12-25,TikTok,37187,996,6356,80.0,True,TI,Launch
828,CMP-00829,Q3_Summer_CMP-00829,2023-02-11,2023-03-05,Instagram,8239,380,65471,61.0,True,INVALID,Summer
829,CMP-00830,Q2_Summer_CMP-00830,2023-01-17,2023-02-02,Facebook,15489,613,11289,,True,FA,Summer
830,CMP-00831,Q3_Launch_CMP-00831,2023-07-14,2023-07-16,Google Ads,59017,1041,180656,155.0,False,GO,Launch
831,CMP-00832,Q4_BlackFriday_CMP-00832,2023-11-23,2023-12-09,TikTok,62877,2172,401425,269.0,True,TI,BlackFriday
832,CMP-00833,Q2_Launch_CMP-00833,2023-03-29,2023-04-09,TikTok,44125,1209,160757,227.0,True,TI,Launch
833,CMP-00834,Q1_Winter_CMP-00834,2023-08-11,2023-08-23,Google Ads,50922,1685,289548,88.0,False,GO,Winter
834,CMP-00835,Q4_BlackFriday_CMP-00835,2023-02-18,2023-02-19,Instagram,95074,3757,404277,599.0,False,IN,BlackFriday
835,CMP-00836,Q1_BlackFriday_CMP-00836,2023-04-28,2023-05-07,Facebook,33049,1396,209316,255.0,True,FA,BlackFriday
836,CMP-00837,Q4_Winter_CMP-00837,2023-10-18,2023-11-10,Email,38131,1668,330807,,True,EM,Winter
837,CMP-00838,Q4_Launch_CMP-00838,2023-02-08,2023-02-24,Facebook,43944,885,74215,103.0,True,FA,Launch
838,CMP-00839,Q4_Winter_CMP-00839,2023-10-06,2023-11-05,Facebook,74963,842,91344,67.0,False,FA,Winter
839,CMP-00840,Q1_BlackFriday_CMP-00840,2023-11-06,2023-12-06,Facebook,25285,1000,122007,,False,FA,BlackFriday
840,CMP-00841,Q3_Winter_CMP-00841,2023-04-17,2023-04-30,TikTok,38626,550,38886,81.0,False,TI,Winter
841,CMP-00842,Q4_Summer_CMP-00842,2023-12-31,2024-01-25,TikTok,43808,989,61472,94.0,False,TI,Summer
842,CMP-00843,Q3_BlackFriday_CMP-00843,2023-06-03,2023-06-21,Email,89464,908,158408,108.0,True,EM,BlackFriday
843,CMP-00844,Q3_Launch_CMP-00844,2023-07-19,2023-08-13,Google Ads,54871,2044,401685,,True,GO,Launch
844,CMP-00845,Q4_Launch_CMP-00845,2023-07-16,2023-07-20,Email,20198,337,37309,35.0,False,EM,Launch
845,CMP-00846,Q4_Launch_CMP-00846,2023-12-19,2024-01-02,TikTok,20758,751,47424,55.0,False,TI,Launch
846,CMP-00847,Q3_Summer_CMP-00847,2023-06-27,2023-07-20,Facebook,16254,807,48317,147.0,False,FA,Summer
847,CMP-00848,Q3_Launch_CMP-00848,2023-08-12,2023-12-27,Facebook,45238,583,107096,30.0,False,FA,Launch
848,CMP-00849,Q2_BlackFriday_CMP-00849,2023-11-06,2023-11-26,Facebook,2252,29,3468,5.0,True,FA,BlackFriday
849,CMP-00850,Q1_BlackFriday_CMP-00850,2023-07-23,2023-08-21,Instagram,40764,962,9428,130.0,True,INVALID,BlackFriday
850,CMP-00851,Q4_Launch_CMP-00851,2023-11-21,2023-12-03,Instagram,78709,3514,426843,,True,IN,Launch
851,CMP-00852,Q2_Winter_CMP-00852,2023-09-09,2023-10-01,Instagram,38441,715,69888,113.0,False,IN,Winter
852,CMP-00853,Q2_Summer_CMP-00853,2023-07-12,2023-07-28,TikTok,93234,2276,280757,287.0,False,TI,Summer
853,CMP-00854,Q3_Winter_CMP-00854,2023-12-05,2023-12-06,Email,54682,696,124538,86.0,False,EM,Winter
854,CMP-00855,Q1_Summer_CMP-00855,2023-06-01,2023-06-14,Google Ads,60494,2451,34031,163.0,True,GO,Summer
855,CMP-00856,Q4_Summer_CMP-00856,2023-02-12,2023-02-14,Instagram,82317,2167,334147,234.0,True,IN,Summer
856,CMP-00857,Q3_BlackFriday_CMP-00857,2023-11-21,2023-12-07,Facebook,66215,2673,279865,230.0,True,FA,BlackFriday
857,CMP-00858,Q1_Summer_CMP-00858,2023-07-04,2023-08-03,Instagram,79587,3672,590369,192.0,False,IN,Summer
858,CMP-00859,Q2_BlackFriday_CMP-00859,2023-06-07,2023-07-06,TikTok,7949,153,22949,15.0,False,TI,BlackFriday
859,CMP-00860,Q2_Winter_CMP-00860,2023-02-22,2023-02-25,TikTok,56393,2385,162023,151.0,False,TI,Winter
860,CMP-00861,Q4_Winter_CMP-00861,2023-08-18,2023-09-03,TikTok,74553,921,125161,81.0,False,TI,Winter
861,CMP-00862,Q3_Winter_CMP-00862,2023-02-22,2023-03-24,Instagram,7941,364,32218,23.0,False,IN,Winter
862,CMP-00863,Q3_BlackFriday_CMP-00863,2023-07-01,2023-07-19,TikTok,26934,970,165496,63.0,False,TI,BlackFriday
863,CMP-00864,Q4_Winter_CMP-00864,2023-06-16,2023-06-19,Facebook,24386,1096,124824,87.0,False,FA,Winter
864,CMP-00865,Q2_Summer_CMP-00865,2023-07-31,2023-08-03,TikTok,62886,629,125298,125.0,False,TI,Summer
865,CMP-00866,Q1_Summer_CMP-00866,2023-10-14,2023-11-13,TikTok,76745,1286,82143,64.0,True,TI,Summer
866,CMP-00867,Q1_Launch_CMP-00867,2023-10-20,2023-11-13,Email,84251,2156,360164,314.0,True,EM,Launch
867,CMP-00868,Q4_Summer_CMP-00868,2023-03-28,2023-04-24,Google Ads,95456,2403,362986,171.0,False,GO,Summer
868,CMP-00869,Q2_BlackFriday_CMP-00869,2023-09-10,2023-10-03,TikTok,54413,1037,171234,195.0,True,TI,BlackFriday
869,CMP-00870,Q3_Summer_CMP-00870,2023-05-22,2023-06-12,Email,57800,1460,140349,93.0,True,EM,Summer
870,CMP-00871,Q2_Winter_CMP-00871,2023-02-09,2023-03-11,TikTok,98239,1488,184227,287.0,True,TI,Winter
871,CMP-00872,Q1_BlackFriday_CMP-00872,2023-11-17,2023-11-21,Facebook,43318,1148,194559,162.0,True,FA,BlackFriday
872,CMP-00873,Q1_Launch_CMP-00873,2023-08-23,2023-09-07,TikTok,71173,2995,254219,150.0,True,TI,Launch
873,CMP-00874,Q4_Winter_CMP-00874,2023-07-22,2023-08-04,Email,71390,2081,174606,383.0,False,EM,Winter
874,CMP-00875,Q3_Summer_CMP-00875,2023-06-18,2023-07-12,TikTok,53329,571,75748,73.0,True,TI,Summer
875,CMP-00876,Q1_Summer_CMP-00876,2023-11-30,2023-12-11,Facebook,44088,1184,152185,105.0,False,FA,Summer
876,CMP-00877,Q4_Summer_CMP-00877,2023-06-14,2023-06-22,Google Ads,40811,452,41737,74.0,True,GO,Summer
877,CMP-00878,Q1_Winter_CMP-00878,2023-09-03,2023-09-23,TikTok,56479,2747,260172,519.0,False,TI,Winter
878,CMP-00879,Q1_Launch_CMP-00879,2023-06-13,2023-06-29,Google Ads,86392,1304,119547,159.0,False,GO,Launch
879,CMP-00880,Q2_BlackFriday_CMP-00880,2023-09-09,2023-09-11,TikTok,88369,3385,560985,329.0,True,TI,BlackFriday
880,CMP-00881,Q3_Launch_CMP-00881,2023-06-16,2023-06-27,Instagram,20963,1025,15148,172.0,False,IN,Launch
881,CMP-00882,Q1_BlackFriday_CMP-00882,2023-07-21,2023-07-31,Email,56123,2415,422293,367.0,False,EM,BlackFriday
882,CMP-00883,Q3_Launch_CMP-00883,2023-04-13,2023-05-01,Google Ads,93705,3558,69851,652.0,True,GO,Launch
883,CMP-00884,Q2_Summer_CMP-00884,2023-12-16,2024-01-10,TikTok,74477,3245,393049,499.0,False,TI,Summer
884,CMP-00885,Q3_Launch_CMP-00885,2023-08-25,2023-09-17,Google Ads,15388,758,45483,65.0,False,INVALID,Launch
885,CMP-00886,Q4_BlackFriday_CMP-00886,2023-05-30,2023-06-27,TikTok,6569,228,13045,43.0,False,TI,BlackFriday
886,CMP-00887,Q4_Summer_CMP-00887,2023-07-29,2023-08-13,Google Ads,70836,2292,-21625,150.0,True,GO,Summer
887,CMP-00888,Q2_Launch_CMP-00888,2023-06-05,2023-06-12,Instagram,37586,1320,250644,119.0,True,IN,Launch
888,CMP-00889,Q3_Launch_CMP-00889,2023-08-05,2023-09-04,Google Ads,13015,407,52292,52.0,False,GO,Launch
889,CMP-00890,Q3_Winter_CMP-00890,2023-11-03,2023-11-17,Facebook,46002,1628,14777,219.0,False,FA,Winter
890,CMP-00891,Q4_Summer_CMP-00891,2023-09-17,2023-09-21,Instagram,7254,203,22305,10.0,False,IN,Summer
891,CMP-00892,Q4_Launch_CMP-00892,2023-08-03,2023-08-04,Instagram,18144,339,47389,56.0,False,IN,Launch
892,CMP-00893,Q3_Summer_CMP-00893,2023-07-04,2023-07-26,Facebook,25214,373,55183,38.0,False,FA,Summer
893,CMP-00894,Q4_Winter_CMP-00894,2023-11-01,2023-12-01,TikTok,81719,1040,76011,115.0,False,TI,Winter
894,CMP-00895,Q1_Launch_CMP-00895,2023-05-08,2023-05-27,Instagram,72774,1494,293653,256.0,False,IN,Launch
895,CMP-00896,Q2_Launch_CMP-00896,2023-11-28,2023-12-26,Facebook,7090,83,10932,8.0,True,FA,Launch
896,CMP-00897,Q3_Launch_CMP-00897,2023-11-27,2023-12-19,Google Ads,12637,413,29056,23.0,False,INVALID,Launch
897,CMP-00898,Q1_BlackFriday_CMP-00898,2023-06-19,2023-07-14,Instagram,23415,499,91839,,True,IN,BlackFriday
898,CMP-00899,Q3_Winter_CMP-00899,2023-06-01,2023-07-01,Email,25071,1077,65908,208.0,True,E-,Winter
899,CMP-00900,Q1_Summer_CMP-00900,2023-04-24,2023-05-24,Facebook,59243,768,142971,46.0,True,FA,Summer
